SA TABLE:
139 - KR_WHILE - [('REDUCE', '<naredba> -> <naredba_skoka>')]
139 - L_VIT_ZAGRADA - [('REDUCE', '<naredba> -> <naredba_skoka>')]
139 - NIZ_ZNAKOVA - [('REDUCE', '<naredba> -> <naredba_skoka>')]
142 - L_ZAGRADA - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - MINUS - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - TOCKAZAREZ - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 -   IDN - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 -  BROJ - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - D_VIT_ZAGRADA - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - KR_BREAK - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - OP_TILDA - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - OP_NEG - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - KR_CONTINUE - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 -  ZNAK - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 -  PLUS - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - KR_RETURN - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - KR_FOR - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - OP_INC - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - KR_IF - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - OP_DEC - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - KR_WHILE - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - L_VIT_ZAGRADA - [('REDUCE', '<lista_naredbi> -> <naredba>')]
142 - NIZ_ZNAKOVA - [('REDUCE', '<lista_naredbi> -> <naredba>')]
144 - L_ZAGRADA - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - MINUS - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - TOCKAZAREZ - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 -   IDN - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - KR_ELSE - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 -  BROJ - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - D_VIT_ZAGRADA - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - KR_BREAK - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - OP_TILDA - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - OP_NEG - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - KR_CONTINUE - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 -  ZNAK - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 -  PLUS - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - KR_RETURN - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - KR_FOR - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - OP_INC - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - KR_IF - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - OP_DEC - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - KR_WHILE - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - L_VIT_ZAGRADA - [('REDUCE', '<naredba> -> <izraz_naredba>')]
144 - NIZ_ZNAKOVA - [('REDUCE', '<naredba> -> <izraz_naredba>')]
147 - L_ZAGRADA - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - MINUS - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - TOCKAZAREZ - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 -   IDN - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - KR_ELSE - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 -  BROJ - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - D_VIT_ZAGRADA - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - KR_BREAK - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - OP_TILDA - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - OP_NEG - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - KR_CONTINUE - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 -  ZNAK - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 -  PLUS - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - KR_RETURN - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - KR_FOR - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - OP_INC - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - KR_IF - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - OP_DEC - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - KR_WHILE - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - L_VIT_ZAGRADA - [('REDUCE', '<naredba> -> <naredba_petlje>')]
147 - NIZ_ZNAKOVA - [('REDUCE', '<naredba> -> <naredba_petlje>')]
151 - KR_CHAR - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - L_ZAGRADA - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - MINUS - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - TOCKAZAREZ - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 -   IDN - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 -  BROJ - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_BREAK - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_CONST - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - OP_TILDA - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - OP_NEG - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_CONTINUE - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 -  ZNAK - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 -  PLUS - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_RETURN - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_FOR - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - OP_INC - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_IF - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - OP_DEC - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_WHILE - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - L_VIT_ZAGRADA - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - NIZ_ZNAKOVA - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_INT - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
151 - KR_VOID - [('REDUCE', '<lista_deklaracija> -> <deklaracija>')]
152 - L_ZAGRADA - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - MINUS - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - TOCKAZAREZ - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 -   IDN - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - KR_ELSE - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 -  BROJ - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - D_VIT_ZAGRADA - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - KR_BREAK - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - OP_TILDA - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - OP_NEG - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - KR_CONTINUE - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 -  ZNAK - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 -  PLUS - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - KR_RETURN - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - KR_FOR - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - OP_INC - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - KR_IF - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - OP_DEC - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - KR_WHILE - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - L_VIT_ZAGRADA - [('REDUCE', '<naredba> -> <slozena_naredba>')]
152 - NIZ_ZNAKOVA - [('REDUCE', '<naredba> -> <slozena_naredba>')]
156 - L_ZAGRADA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - MINUS - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - TOCKAZAREZ - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 -   IDN - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 -  BROJ - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - D_VIT_ZAGRADA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - KR_BREAK - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - OP_TILDA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - OP_NEG - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - KR_CONTINUE - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 -  ZNAK - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 -  PLUS - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - KR_RETURN - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - KR_FOR - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - OP_INC - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - KR_IF - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - OP_DEC - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - KR_WHILE - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - L_VIT_ZAGRADA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - NIZ_ZNAKOVA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba>')]
156 - KR_ELSE - [('MOVE', 157)]
158 - L_ZAGRADA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - MINUS - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - TOCKAZAREZ - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 -   IDN - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 -  BROJ - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - D_VIT_ZAGRADA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - KR_BREAK - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - OP_TILDA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - OP_NEG - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - KR_CONTINUE - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 -  ZNAK - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 -  PLUS - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - KR_RETURN - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - KR_FOR - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - OP_INC - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - KR_IF - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - OP_DEC - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - KR_WHILE - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - L_VIT_ZAGRADA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
158 - NIZ_ZNAKOVA - [('REDUCE', '<naredba_grananja> -> KR_IF L_ZAGRADA <izraz> D_ZAGRADA <naredba> KR_ELSE <naredba>')]
165 - L_ZAGRADA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - MINUS - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - TOCKAZAREZ - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 -   IDN - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 -  BROJ - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - D_VIT_ZAGRADA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - KR_BREAK - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - OP_TILDA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - OP_NEG - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - KR_CONTINUE - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 -  ZNAK - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 -  PLUS - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - KR_RETURN - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - KR_FOR - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - OP_INC - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - KR_IF - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - OP_DEC - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - KR_WHILE - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - L_VIT_ZAGRADA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
165 - NIZ_ZNAKOVA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> <izraz> D_ZAGRADA <naredba>')]
166 - L_ZAGRADA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - MINUS - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - TOCKAZAREZ - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 -   IDN - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 -  BROJ - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - D_VIT_ZAGRADA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - KR_BREAK - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - OP_TILDA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - OP_NEG - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - KR_CONTINUE - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 -  ZNAK - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 -  PLUS - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - KR_RETURN - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - KR_FOR - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - OP_INC - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - KR_IF - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - OP_DEC - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - KR_WHILE - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - L_VIT_ZAGRADA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
166 - NIZ_ZNAKOVA - [('REDUCE', '<naredba_petlje> -> KR_FOR L_ZAGRADA <izraz_naredba> <izraz_naredba> D_ZAGRADA <naredba>')]
167 - L_ZAGRADA - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - MINUS - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - TOCKAZAREZ - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 -   IDN - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 -  BROJ - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - D_VIT_ZAGRADA - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - KR_BREAK - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - OP_TILDA - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - OP_NEG - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - KR_CONTINUE - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 -  ZNAK - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 -  PLUS - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - KR_RETURN - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - KR_FOR - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - OP_INC - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - KR_IF - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - OP_DEC - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - KR_WHILE - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - L_VIT_ZAGRADA - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - NIZ_ZNAKOVA - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
167 - D_ZAGRADA - [('REDUCE', '<izraz_naredba> -> <izraz> TOCKAZAREZ')]
168 - L_ZAGRADA - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - MINUS - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - TOCKAZAREZ - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 -   IDN - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 -  BROJ - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - D_VIT_ZAGRADA - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - KR_BREAK - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - OP_TILDA - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - OP_NEG - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - KR_CONTINUE - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 -  ZNAK - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 -  PLUS - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - KR_RETURN - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - KR_FOR - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - OP_INC - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - KR_IF - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - OP_DEC - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - KR_WHILE - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - L_VIT_ZAGRADA - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
168 - NIZ_ZNAKOVA - [('REDUCE', '<naredba_skoka> -> KR_CONTINUE TOCKAZAREZ')]
169 - KR_CHAR - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - L_ZAGRADA - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - MINUS - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - TOCKAZAREZ - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 -   IDN - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 -  BROJ - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - D_VIT_ZAGRADA - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - KR_CONST - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - KR_BREAK - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - OP_TILDA - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - OP_NEG - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - KR_CONTINUE - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 -  ZNAK - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 -  PLUS - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - KR_RETURN - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - KR_FOR - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
169 - OP_INC - [('REDUCE', '<slozena_naredba> -> L_VIT_ZAGRADA <lista_naredbi> D_VIT_ZAGRADA')]
